,biasX,biasY,CRIMX,CRIMY,ZNX,ZNY,INDUSX,INDUSY,CHASX,CHASY,NOXX,NOXY,RMX,RMY,AGEX,AGEY,DISX,DISY,RADX,RADY,TAXX,TAXY,PTRATIOX,PTRATIOY,BX,BY,LSTATX,LSTATY
84,0.951170608591,20.0717082537,0.157452051635,-0.601667837671,-0.654943752852,-0.442059359785,-0.308860759918,-0.330587850149,-0.269698762563,-0.611773947117,-0.208018435884,-0.223350460728,0.095166990061,-0.051796461892,-0.00473869422394,-0.472827059404,-0.106209009125,-0.299142046893,-0.0143607460668,-0.548505929708,-0.0648898948572,-0.457648182358,0.231792864943,-0.904009224314,-0.103874852529,-0.531458891477,-0.255159933372,0.347408308475
85,0.973869843159,22.0551606804,0.0423194095577,1.10866922442,-0.670523526434,1.18758219056,-0.397752658154,1.33683078897,-0.18128336872,1.05896476354,-0.19547903359,1.39940603939,-0.241071318207,0.153986686266,-0.524518468501,1.06697483609,-0.274699647251,1.47506699502,0.0461141966276,1.07083752989,-0.0902528859975,1.1756727666,0.0120586032984,1.06313714437,0.0585868004385,1.19692309986,0.357204596283,0.069843549712
86,0.956818558434,18.5875115923,0.114121160948,-2.1146621841,-0.480202727567,-2.00918221918,-0.452821628339,-1.80251588247,-0.241449457472,-2.14169583655,-0.31984551317,-1.66611329093,-0.514137965124,-3.75970733305,-0.0773262967047,-2.03106494641,-0.478117085232,-1.3734358724,0.0494235425557,-2.097701106,-0.0740804170918,-2.0011135989,0.127577591162,-2.27647949017,-0.0672005240992,-2.04474974544,-0.302790958547,-1.1357886722
88,0.963645666169,18.9150146486,0.14750897693,-1.94918829455,-0.528003843576,-1.81442912633,-0.62596095361,-1.52501293156,-0.393080851364,-2.03325720179,-0.025741843436,-1.78005430224,0.556552892592,0.281960531806,0.00216687934646,-1.82485556452,-0.396220529711,-1.19869988876,-0.261301669919,-1.99616700835,0.159349073299,-1.93053454957,0.138421593192,-2.03712297892,-0.00614115535004,-1.82176574726,-0.153670516046,-1.23850800851
90,0.948170680932,16.0535979946,0.0951180057943,-4.47283226478,-0.347315931904,-4.39799980258,-0.796354531974,-4.00166469277,-0.360624412344,-4.57825176882,-0.181754002317,-4.19909695914,-0.264468068064,-5.17439220763,0.343301371368,-4.33439315801,-0.512685089143,-3.6289434475,-0.164277427831,-4.56548015965,0.148239077864,-4.49202774634,-0.0264625654902,-4.33632896857,-0.0430897288206,-4.40070860669,-0.30697056997,-3.49053827806
91,1.0461004217,19.8714850253,0.0394930175175,-2.35449361438,0.798384555682,-2.39579710714,1.15779638672,-2.89670870141,-0.362632385561,-2.50420277359,-0.517311006105,-1.82702636179,0.0206607687032,-2.23016459458,-0.242143608035,-2.3568093762,-0.55763968126,-1.60808462071,0.0292726533445,-2.43674858356,-0.527635541342,-2.04719978013,0.171128261887,-2.58125291944,0.0950963036083,-2.23678056284,-0.230644845059,-1.58449636639
93,1.00639900182,18.6594560283,-0.00821814604702,-2.82862126255,0.968696070925,-2.92521409272,1.03126966803,-3.34346600966,-0.395241555807,-3.03107237871,-0.717459657014,-2.1546538436,-0.154765785535,-3.34500291095,0.537272495234,-2.74066562451,-0.368522580069,-2.34946981739,0.0802170338048,-2.96475142414,-0.533258216771,-2.55869581991,0.0829222519985,-2.95180349539,0.125316659295,-2.71738923804,-0.204768151979,-2.27780873137
94,0.948222333982,21.1527421973,0.10185872723,0.588046556988,-0.569049327049,0.693836515871,-0.666534188044,0.995303110149,-0.27044258189,0.53410243441,-0.375742178417,1.07310368157,-0.0234451629783,0.73349820141,-0.0380890464191,0.669076715465,-0.575874116279,1.4767579159,-0.22150721365,0.508317371907,0.236428232122,0.529240714483,0.0613399332788,0.554668565322,-0.475737407708,0.349325616509,-0.274620269647,1.54653424659
95,0.940591329736,17.9153568361,0.0496085968336,-2.45554747988,-0.454226371597,-2.3999866431,-0.79432518522,-2.02264442582,-0.266743737795,-2.54553853272,-0.49114081399,-1.90054117841,-0.338620988736,-3.57086403415,0.275328831319,-2.36205176124,-0.502053269993,-1.72001123388,-0.129643315699,-2.57037395216,0.233442637147,-2.55476497316,-0.128426574887,-2.23520123942,-0.04471106393,-2.42275372246,0.0454647511931,-2.60096684484
96,0.924489566512,22.4848461134,0.165345812816,2.24981927992,-0.568962665802,2.39933198032,-0.520052439079,2.6308900106,-0.459828802637,2.14266868639,-0.419892833844,2.81378127595,1.7929048466,8.9042441649,0.495443785873,2.47061854093,-0.246540719934,2.86491437765,-0.366281047804,2.20845318207,0.267127498422,2.22673327357,0.360277394268,1.79078295282,-0.0172538991525,2.37921221285,0.150358171183,2.19224492609
97,0.992260675071,29.9721663173,0.178530471493,8.55390214338,-0.78825143019,8.74019004393,-0.416351203602,8.89330786583,-0.352572429428,8.51327355201,-0.142902024322,8.88026404785,1.53473495015,14.2005662267,-0.840336712158,8.56750342941,-0.654331937286,9.64744279255,-0.379132328998,8.55010291541,0.262513440323,8.54733654661,0.342473899101,8.13178651142,-0.0338627297167,8.66927823869,0.236403002022,8.32636420512
98,0.950104535779,21.549760996,0.132326355674,0.912934859368,-0.598233674019,1.04334073662,-0.572538465707,1.29613561941,-0.371160651102,0.828497708555,-0.358194632157,1.4011332134,1.07030365427,4.91098032751,0.0328085559988,1.03241865573,-0.444767660174,1.70527004246,-0.295385393674,0.860872264787,0.256970971797,0.869707311764,0.205263475904,0.671460952293,-0.00334679079051,1.02711278525,0.147824263203,0.766171718289
99,0.913640850002,22.7576968971,-0.135864070798,3.08571762406,-0.0164725532571,2.94435296787,-0.407983295237,3.19110513326,-0.221773618202,2.87541596998,-0.093335210778,3.11433755132,0.524478741577,4.92171944582,0.286808600868,3.03671880202,-0.439934994471,3.62880696751,-0.489244952162,2.74421590378,0.263982232251,2.83976922488,1.24725751339,0.885957172428,0.133572609953,3.11105741931,-0.219325896889,3.72074205038
101,0.797652851959,16.4005788284,-0.508402721939,-0.941353962865,0.00159552598135,-1.36433526631,-0.534633941254,-1.06690288334,-0.012995183857,-1.32987905061,-0.351664422054,-0.946160243313,-0.0504363644462,-1.28585525795,0.592306594838,-1.23339339949,-0.466733638126,-0.721347305643,-0.671544336832,-1.75213662557,0.124278315229,-1.41935435552,1.32163522603,-3.49236002228,-3.41544744179,-3.74901052269,-0.691180845402,0.6662707331
102,0.903180913386,18.8810372734,-0.202892803763,-0.532965516446,0.0883726087737,-0.734659606365,-0.543617858905,-0.410050564831,-0.180336720239,-0.771147622053,-0.204008659219,-0.448892969711,-0.0318591811588,-0.788120819135,0.488095079667,-0.600596853121,-0.453945438394,-0.0539490170716,-0.409671042185,-0.933879828186,0.247649695505,-0.82516706119,1.06410857334,-2.49481886275,0.171289368574,-0.528345007699,-0.0776664210773,-0.497089881036
104,0.891140772538,21.0754484138,-0.286918225066,1.96889446243,0.282002307145,1.68037388336,-0.689940013723,2.10231118176,-0.183640068216,1.66596966413,-0.372046069191,2.14391561871,-0.266649079538,0.786397368847,0.670761283588,1.86767992883,-0.678602472507,2.67827365658,-0.368173577721,1.48698251862,0.235666086751,1.61546013956,0.98033832045,0.0841135936433,0.204137320186,1.93650541435,0.0917144507529,1.36611630524
105,0.899692231675,22.2939165725,-0.322649725756,3.07125663056,0.234043788775,2.76304783961,-0.682210598643,3.17303273573,-0.164850828541,2.75116084055,-0.341988206832,3.19586135028,-0.0925619514554,2.37663323058,0.446679078544,2.90769646896,-0.674195243496,3.72911228377,-0.375795570624,2.55817108429,0.227157136947,2.69460473325,0.939409910827,1.22179502695,0.282466841976,3.05982745889,0.432039694105,1.43601161301
107,0.886677229624,16.6855608374,-0.202578330977,-2.44302240992,0.1736164394,-2.65702138975,-0.550761661015,-2.31615001579,-0.239954400777,-2.71280341328,-0.285728677851,-2.28867421157,0.305967435404,-1.43915423232,0.788415377691,-2.46099622222,-0.459475045924,-1.91654380236,-0.441323701411,-2.85367860958,0.254453344766,-2.73874230372,1.15705606008,-4.54616467231,0.163474554597,-2.44098651754,-0.119646680095,-2.24809295985
108,0.896411713846,19.1774733418,-0.251042781931,-0.0705147763366,0.134528959739,-0.313799072922,-0.576441886817,0.0317338699958,-0.192862725382,-0.351952023456,-0.265755911704,0.0353369464752,0.239351288834,0.535386265324,0.521829268666,-0.167907872706,-0.484733972539,0.415784164029,-0.427207370393,-0.524801112166,0.237890576248,-0.39609957278,1.05555826522,-2.05215483106,0.191353455391,-0.0931204606639,0.235382136229,-1.0001517518
111,0.947956449763,19.197894966,-0.331394532938,-0.931793422402,-0.0774920800661,-1.19997245133,-0.486100618116,-0.931738955538,-0.390571444931,-1.37922304405,-0.40212390879,-0.818778405896,-0.352365371693,-2.4417343738,0.510082932026,-1.096469453,-0.388513392705,-0.592644650186,-0.25143290763,-1.36238188436,0.526595727398,-1.46350674392,-0.493658183073,-0.377573520107,0.373020958645,-0.898153811094,0.200518128548,-1.86325240385
112,0.942895265356,18.6004597352,-0.334576758822,-1.44483468376,-0.113580059178,-1.71029658995,-0.459853260055,-1.46122431994,-0.40503471913,-1.90258248244,-0.39818618076,-1.33653540189,-0.0279466009291,-1.85263855146,0.575832951738,-1.60026750266,-0.251055664064,-1.28369043448,-0.274798473672,-1.88429050164,0.524290142138,-1.9780440696,-0.482808727379,-0.912905376902,0.428689610338,-1.37864616009,0.413187955177,-2.99320616123
113,0.960421186814,15.0760922247,-0.225144838332,-5.37355168137,-0.14069819326,-5.5576538532,-0.380330865846,-5.34540908793,-0.412163258506,-5.75264923719,-0.299216262765,-5.28124017869,-0.293443083915,-6.43675064281,0.331653237219,-5.48806076246,-0.490902627496,-4.79178095404,-0.301975993,-5.70834014152,0.54494100352,-5.83013897512,-0.321858521159,-5.00640338012,0.203732666134,-5.37523085378,-0.33551890314,-4.53753857504
114,0.938922480246,18.7761371319,-0.369184641026,-1.1697810732,-0.136375629329,-1.45910495214,-0.462967629791,-1.21204351409,-0.350103665124,-1.6256258712,-0.381640762077,-1.10181859857,-0.372144712591,-2.76394601735,0.389593393346,-1.38423376188,-0.383734977572,-0.88203010832,-0.293895414595,-1.65276095252,0.506768542497,-1.7221163035,-0.461443580002,-0.689277776181,-0.177048386271,-1.56250596966,0.124677572941,-1.90070278288
116,0.963059556073,17.2066479462,-0.196543241441,-3.32351408484,-0.22209352449,-3.47421814394,-0.357310804452,-3.28520850419,-0.381874667315,-3.66454412376,-0.23502261109,-3.26641169106,-0.603074720286,-5.46328345815,0.375313645751,-3.41026759458,-0.298176098432,-2.99339556602,-0.264050714388,-3.62106982877,0.548660374797,-3.7594230539,-0.389108453176,-2.83739441899,0.245526021682,-3.27119912085,-0.473190458142,-2.09638818216
117,0.963104904001,21.5521239697,-0.370076747626,1.18713616176,-0.227670034805,0.908190437478,-0.416354148528,1.12070848263,-0.309241598219,0.751987177132,-0.273637050573,1.15780066636,-0.428037198079,-0.642034570521,-0.122761027745,0.888639285289,-0.530714736335,1.64247841691,-0.306862475028,0.711410799505,0.503851346101,0.637082468024,-0.4561558766,1.65874082958,-0.238613017323,0.744425680326,0.156517414093,0.39580159362
118,0.9933779163,20.7680934831,-0.261865791518,-0.221424233143,-0.308179929618,-0.40871616468,-0.359960799567,-0.231778727342,-0.309255585639,-0.573393826965,-0.144478394657,-0.288770760981,-0.691932184732,-2.88896512943,-0.309473859294,-0.468005041468,-0.488229847806,0.255001701336,-0.254152158396,-0.567452099569,0.531820586449,-0.698618401887,-0.490092248767,0.373318665218,0.296068493791,-0.194365519476,-0.0415972036803,-0.330220434054
119,0.980734048995,24.3192328025,0.118075927253,3.40333913701,0.391074225739,3.41111977498,2.16962834173,2.43235812556,-0.555224349121,3.21756165211,-0.106436747901,3.57253744944,-0.0259302880339,3.19267134328,-0.581427867683,3.40297241664,-0.226230284047,3.93506002517,-0.0159256129936,3.14081476687,-1.34400653573,4.18068325042,0.372564080613,2.92199394227,0.1610792506,3.64247464166,-0.031740612512,3.5974367221
120,0.951684892488,21.3785324776,0.10218816775,0.978710606926,0.477672205188,0.963492656839,2.13165582739,0.0142021927894,-0.592948438815,0.760690852033,-0.218898295862,1.23632278753,0.0927398833138,1.23068273236,-0.0878200412844,1.04622059675,-0.101382887941,1.36102668047,-0.0254042137217,0.686559470299,-1.34628127175,1.74304695259,0.401764826424,0.442582133404,0.0230530581049,1.11123257173,-0.100829820173,1.3438500321
123,0.933579522227,21.3476879826,0.0348244834853,1.33302815003,0.594733069419,1.2540352159,2.03458391176,0.365953802528,-0.605500023406,1.05773357109,-0.353077993893,1.66451282872,0.121200846792,1.57343915704,0.209671489649,1.39873787487,-0.0868714575019,1.64668133391,-0.00206432370378,0.971529703439,-1.35764289363,2.04876006855,0.325240106598,0.869034148023,0.0970643568315,1.46690363031,0.188910284035,0.7271129537
124,0.948307295497,22.5218317626,0.104963451876,2.18648063467,0.544150381988,2.16498282116,2.09371714827,1.24354996943,-0.608054165304,1.96282695909,-0.273344795506,2.49525539374,0.0871693908984,2.42303974781,0.0182059714884,2.27367986232,-0.156900711993,2.65235172269,-0.0175966288412,1.89314053656,-1.34634244054,2.952314933,0.392360879844,1.66951928526,0.111029869253,2.3858022623,-0.0662206902717,2.43854871805
125,0.930956277724,23.5450182793,-0.15655750337,3.77052073434,0.654959941604,3.54449014399,1.90390219796,2.72138321836,-0.551422638759,3.37875652836,-0.474230714047,4.08178282091,0.476443316524,4.80661903984,-0.10089467922,3.64389771215,-0.221784749012,4.06347024536,-0.00991821469346,3.2139175713,-1.40726361094,4.35937431527,0.137366358208,3.46356773376,0.100711202617,3.74035320601,1.3548443008,-0.510290551475
126,0.928603230854,21.5296475192,-0.259885184173,1.84629043383,0.586603390148,1.5483963585,0.878353585698,1.23302541937,-0.326563128123,1.48834366953,0.0183132641563,1.61492962946,-0.118357881647,1.07165642004,0.176993400302,1.67865680165,-0.260385876616,2.08222348464,-0.778708420016,1.12263390414,-0.0173868243691,1.65240567795,1.0717561541,-0.125213329449,0.383269568498,1.96193664325,-0.113974070394,1.9215127402
127,0.922882865458,18.8056410835,-0.223823463366,-0.82483342709,0.5395344637,-1.09205421756,0.979195785008,-1.46232924501,-0.40045981022,-1.19555306261,0.0406100719036,-1.05317845517,0.783598948844,1.63781485555,0.24547342054,-0.952016580199,-0.145058851692,-0.667153345681,-0.871487316626,-1.5294622476,-0.00739019640665,-0.994712222162,1.2428996705,-3.03827280847,0.449220625292,-0.641229174436,0.0611952424691,-1.12493561671
128,0.934018797691,20.6317717006,-0.199786056026,0.806738116855,0.544280447575,0.560972555269,0.887823397308,0.233602697723,-0.311171732396,0.502461397842,0.0414012541177,0.602986427844,-0.0920973278528,0.120646490275,0.12650512467,0.676705693836,-0.183205749638,0.97513521412,-0.785844235343,0.124456304096,-0.0259242402697,0.662382110031,1.03102961387,-1.05782930735,0.471496736596,1.02727832195,0.0223502788936,0.510731785473
129,0.92018072742,18.8902267363,-0.158506735963,-0.763424795103,0.480958510679,-0.974689077531,1.03106561277,-1.37728732478,-0.401610033966,-1.08539365651,0.0955284748039,-0.995281323017,0.617292707168,1.25048097905,0.378465082743,-0.820979840245,0.000119428672475,-0.739712386503,-0.868483856301,-1.4056884689,0.00336030437449,-0.887523217518,1.28057868504,-2.99081388924,0.361496885195,-0.58721729301,-0.314350831355,0.10667281448
130,0.925815531511,20.0708992398,-0.0434343945852,0.226666400905,0.451155031549,0.106936959433,1.03861050934,-0.304084246229,-0.381562430518,0.0024933939288,0.120706159198,0.0604789587259,0.414518934563,1.62380848658,0.383764398894,0.256286693555,0.050562911979,0.262837828782,-0.869818113111,-0.329519238436,-0.00331017648555,0.193170864618,1.25112644223,-1.86848032409,0.378140980679,0.503179894857,-0.440762893374,1.53730001603
131,0.918840695179,22.7198174608,-0.101606981424,3.03566531734,0.440131506515,2.87256743897,1.05329074947,2.45352515053,-0.384183701806,2.76585497142,0.129371937208,2.81557903353,0.387426974704,4.33302323181,0.433505939221,3.02870078572,0.0790398920195,2.99409174548,-0.865852684149,2.43942127646,0.00293723062633,2.95527242277,1.28264807798,0.84670337023,0.221362795754,3.15822267999,-0.578727678041,4.72009320594
132,0.9242665174,22.6168947844,-0.194750133,2.9279026932,0.444604424005,2.69727870507,0.975199469599,2.3145450507,-0.323382666128,2.62058313941,0.118095150917,2.65410513376,-0.0702779304396,2.41742759187,0.306366592833,2.82963596404,0.0680828786847,2.78270872915,-0.791873797096,2.26500421329,-0.00904663166522,2.78105293094,1.10455659989,0.944717442729,0.303905334009,3.03694883482,-0.333752731579,3.72161768124
133,0.880536631831,21.2648595926,-0.309667195841,2.44354166043,0.466462273295,2.12502316309,0.910429130515,1.77003071741,-0.243449622653,2.08873786654,-0.0119055820264,2.20923107974,-0.0759073575846,1.8165719234,0.376837705079,2.2665881154,0.0307686828623,2.22909987771,-0.890028203098,1.60427776193,-0.0766937471782,2.23449822123,1.11914885932,0.37155566758,-1.01668745345,1.51035785173,-0.244455104758,2.83069043701
134,0.922702327168,20.2700929666,-0.22192949974,0.639073956041,0.486022933346,0.38182004799,0.985192364411,-0.00086838138305,-0.37792459059,0.281693962833,0.0621601302601,0.396244543345,0.785053261568,3.04699681366,0.228923222193,0.510766415943,-0.0164724222113,0.611516326083,-0.867646243637,-0.0681496206334,-0.0160721003715,0.474254585407,1.18672633046,-1.48850797975,0.460042255061,0.827770864047,0.224175820489,-0.16711244851
135,0.926675028677,21.5937054426,-0.261905482777,1.93590522733,0.514985434929,1.64516948071,0.93482864009,1.2914734931,-0.329849549895,1.57393246935,0.0582806895022,1.66730400078,0.223126599679,2.35022847962,0.0975132227267,1.75420462857,-0.174328265766,2.06006367813,-0.825602111675,1.20124535062,-0.02204351504,1.742925599,1.12632237271,-0.123343968003,0.249474898792,1.94829951577,0.000209473681026,1.7132621681
136,0.922428711365,17.5043343239,-0.206637435584,-2.13566228818,0.527762976526,-2.38878343957,0.992525746871,-2.76684149906,-0.400767442576,-2.49363534725,0.0528709243327,-2.36300591013,0.755393010126,0.266067637638,0.260242540832,-2.24782059185,-0.129923269248,-1.98223566792,-0.875788225921,-2.82581572576,-0.00567703754034,-2.29302701418,1.2602103937,-4.36337486066,0.401394861304,-1.97201502773,-0.0371788734942,-2.12509640673
137,0.924944709949,19.3738834094,-0.353583930231,-0.157985727546,0.608281383528,-0.527910009345,0.849701955164,-0.829135044693,-0.337737196686,-0.593045438045,-0.0375831355112,-0.404517032631,0.423685029879,0.76400116128,0.0867885734021,-0.408640603676,-0.272756436207,0.0185561456277,-0.808449110536,-0.975301026446,-0.0328791415385,-0.417404746373,1.0425023334,-2.15259172855,0.495356062617,-0.0454559439304,0.544146157373,-2.0955391512
138,0.927194121139,21.264702018,-0.260365042725,1.60714051029,0.581885912336,1.30894375959,0.911380031803,0.975827651607,-0.369692976921,1.22539378137,-0.00148772492534,1.39416906467,0.621493409533,3.37956096536,0.129629108165,1.43390426935,-0.24655221754,1.84605245867,-0.847092767494,0.865257674911,-0.0224711983487,1.41509929353,1.14412151011,-0.476498830796,0.507332709647,1.80111780927,0.325334142666,0.445978467038
139,0.931127942178,19.8141383297,-0.419766986533,0.233389202061,0.563324736004,-0.180407443647,0.878262631326,-0.503791686124,-0.345751608645,-0.256692861259,-0.0249905787107,-0.0705845979272,1.10886729292,3.38882323264,-0.21199432779,-0.113313739544,-0.306793593595,0.400293246274,-0.868281366087,-0.653308996384,-0.0460767589001,-0.0704511946639,1.0669751117,-1.84829824094,0.556290208134,0.324249231165,1.16627406055,-3.54302376799
140,0.933392068832,30.1085869349,-0.449563895884,10.5696418775,0.720722866363,10.1218054384,0.624500787182,9.93674640432,-0.24026332632,10.1145287063,-0.20048486037,10.419167044,0.238084884433,10.3632507038,-0.197829382572,10.2029962257,-0.4282643357,10.7923266731,-0.751756570324,9.63055378269,-0.0971349596065,10.2613179997,0.669701496477,9.09253763965,0.824322662162,10.824817494,1.84007205508,4.53758391997
141,1.05872977197,21.0523602115,0.00785806205139,-1.07446699325,0.339358687662,-1.11217078148,-0.0650007532536,-1.004317963,3.08938987199,0.486897828767,1.5272181372,-2.65723759627,-0.397895475941,-2.86980391758,-0.5768968794,-1.16404369572,0.307170658434,-1.28627697687,-0.503478160245,-1.47460502401,-0.102822680721,-1.02715735555,-1.22071872752,1.25070952256,0.886096258146,-0.448551247507,1.13409822977,-4.61362487139
144,1.0009644005,21.0099068256,-0.505864092852,0.256948555297,0.169314858027,-0.153489782593,0.140091834644,-0.180782195508,-0.772569408085,-0.529994540418,1.52004397933,-1.71759511212,0.756059374722,2.15003454211,-0.484462240541,-0.206193532138,0.350721328794,-0.363584718192,-0.674727031449,-0.695320887016,-0.337134934921,0.0215411431303,-1.39738031842,2.49162932145,-1.30874589032,-1.11984616825,1.42136689785,-4.4306956606
145,0.999748754553,20.7226911244,-0.291532465191,-0.208971699975,0.195004451715,-0.465059978368,0.16769652949,-0.494257762935,-0.754847910861,-0.8233989095,1.59861018902,-2.10750029325,-0.826856602411,-3.31287416978,-0.0534652429895,-0.447134044326,0.327057418394,-0.614100835946,-0.577138564662,-0.941771046252,-0.294262106064,-0.298336334232,-1.32117650262,2.06683222749,-1.67067494685,-1.64451645071,-0.44395020488,0.74721989975
147,1.07564965696,29.8553925241,-0.294726393987,7.64551671684,0.218339469952,7.39057044372,0.0774349831154,7.40808798803,-0.786008557496,7.016745676,1.65283252625,5.7062739868,-0.41015792168,5.52057102761,-0.657844164514,7.31638997828,0.253242186776,7.2938787652,-0.421134405913,6.98212627437,-0.264590369006,7.54354041861,-1.68551752587,10.4637274749,0.648677573673,7.85024442759,1.20438937042,3.66558217584
148,1.07208237087,22.5821117253,-0.11930263309,0.268884981787,0.190120829448,0.145794337982,0.17776861557,0.114565132503,-0.834089604579,-0.253210251945,1.70680217193,-1.59627567367,-0.371093415928,-1.35778705628,-0.448855755109,0.10460082717,0.298092509153,0.0399250974082,-0.475229762062,-0.250971968869,-0.243695563,0.292725797626,-1.49227059035,2.91822798623,0.461196685902,0.483221486265,0.468880274549,-1.31614398739
150,1.05494425987,24.0369044203,-0.0994544195254,1.97831078056,0.232171013545,1.86097062286,0.197027768809,1.83223368386,-0.848700865015,1.46395986305,1.72827753932,0.0956511178887,-1.30431445282,-2.60474817602,0.0285138361908,1.90173620745,0.340637757797,1.73827691064,-0.400346512531,1.51549115289,-0.203323073406,2.00037647214,-1.39807507011,4.49320056716,0.10220970378,1.97880271428,-0.828829307532,4.23512558713
151,1.05236062647,19.1665811284,0.015311458224,-2.90677752598,0.251223701564,-2.93484600853,0.0451258428308,-2.88273770716,3.13838376611,-1.31407428862,1.71546399535,-4.67398031846,-2.07122250893,-10.0903836703,-0.427301835162,-2.97585494557,0.252092758459,-3.03059616001,-0.412699957973,-3.2317521952,-0.0477007453005,-2.87477887994,-1.03937061107,-0.861710673431,-0.117079533115,-2.95397999435,-1.09123685813,0.164245588537
152,1.03237305169,23.6882390315,-0.169689791368,2.08348291504,0.174664824296,1.92138144724,0.214327425577,1.87063742505,-0.812963083963,1.53246209102,1.68555882094,0.193771159564,-0.714352608089,-0.552142497816,-0.108028807183,1.93140714834,0.375647264071,1.72876104851,-0.52203011822,1.49962424144,-0.252244225461,2.07137787431,-1.34033628961,4.4667147485,-0.668991863818,1.46150850654,-0.387861935043,3.00504745586
154,0.981440803414,16.1340529222,-0.0684475407988,-4.64001067176,0.0426579177478,-4.70447951024,0.166132428435,-4.75497300181,3.23076688035,-3.06978648992,1.63107150978,-6.37742082463,-0.348394229805,-5.89670119723,-0.737180174955,-4.82516404435,0.386475555651,-5.02558905251,-0.822207642177,-5.23141179416,-0.187747339914,-4.61605308024,-0.7413852152,-3.08709643961,-2.69675418795,-6.64235565608,-0.299733361178,-3.85597646124
155,0.984338808531,20.3413627545,-0.323359053831,-0.296714163549,0.131510005294,-0.567623504207,0.15473720448,-0.602391212692,-0.658742155463,-0.885787789495,1.61149188726,-2.22641591294,-1.38677203882,-5.3573068818,-0.146220185147,-0.578073266612,0.331367983539,-0.774784763026,-0.596623276352,-1.0869456465,-0.329574345136,-0.396348355706,-1.3516559809,2.0113067453,-2.58214805272,-2.40893721223,-0.781787452077,1.57608153806
156,0.995670002309,31.3701643772,0.0876068321905,10.0391574622,-0.131567951644,10.095628629,1.0765134939,9.58676236967,-0.854473751634,9.66338484133,-0.386184682114,10.3564931209,0.157953703079,10.9866097595,0.605742755864,10.2002050145,0.0141571538399,10.3768880237,-0.286477318421,9.86738082437,0.17124072269,10.0185024301,-1.46744375779,12.6428994759,-0.0128662535579,10.1149440244,-0.896012133471,12.8916755722
157,0.992159535996,19.3959864353,0.0667418454097,-1.83410356294,-0.024084570977,-1.80406186193,0.930826702542,-2.22809791401,-0.779116526641,-2.18466013113,-0.465760219921,-1.45640464406,-0.966752191044,-4.86561670619,0.732778754109,-1.67104581843,-0.108224280221,-1.39497734887,-0.176696426901,-2.01914912244,0.157443191603,-1.86657300689,-1.6636445541,1.06498423418,-0.146042971127,-1.8582635793,-1.20436092801,1.76164481095
158,1.05731690443,19.804137504,0.0224894933842,-2.43383659881,0.114335382297,-2.44948252519,0.400721881622,-2.58981446364,-0.965021055261,-2.91853277281,1.84123558313,-4.33732107073,-0.170359583796,-2.79541515114,0.097611533162,-2.40477812566,0.533849098957,-2.75856325524,-0.521273597762,-2.78942142087,-0.168109302342,-2.33129540349,-1.10157331118,-0.297665479573,0.294959454152,-2.20580419225,-0.95540251325,0.48932057364
159,0.975088299945,18.6685100899,0.181737962219,-2.33285260204,-0.0327968361561,-2.21075826815,0.835249102027,-2.58693679285,3.162542047,-0.601462057382,-0.502860689711,-1.81742793755,-0.923035339659,-5.1237098606,0.37208919378,-2.14505609863,-0.0792691946154,-1.9033227023,-0.282678720338,-2.40836291377,0.303954145202,-2.35167144072,-1.1894366034,-0.081788743898,-0.495882186632,-2.50759897409,-1.15017536975,1.21228027229
160,1.00933170016,36.459529976,0.179260455943,14.799122443,-0.233282758699,14.9350351363,1.2005972362,14.3536350776,-0.895337583572,14.4704230607,-0.282558216584,15.087757098,0.746192208664,17.9288607737,0.405279438497,14.9981847073,0.0503645738496,15.1865410341,-0.361211354282,14.7045804894,0.184592819186,14.8446352707,-1.31923437982,17.2370144493,0.0954101862384,15.0169366898,-0.900431070351,17.8503126279
161,0.977667928446,32.3443428352,0.35265094328,11.1196940849,-0.165199426519,11.3829715143,1.07261003241,10.8750039346,2.99092926902,12.8884238405,-0.40989572434,11.6714697247,1.02305360053,15.3522426753,0.511597396719,11.4649698052,0.255872792731,11.3385983572,-0.45910147256,11.1765946906,0.337223909165,11.2194933583,-0.861573675385,12.9763339045,0.0995441977064,11.4869705095,-0.70540729827,13.7261696951
162,0.980895083561,30.2355762616,0.277818706762,9.00534900154,-0.259606203775,9.22335727003,1.15877605358,8.65908075552,2.95776483765,10.6989263308,-0.358556370141,9.45533670177,1.969521506,16.4157179258,0.262213039111,9.25640870659,0.332886529915,9.07757769495,-0.538689650998,8.99363835907,0.335414033724,9.04996252171,-0.771451085615,10.6617201311,0.170006185428,9.35077547377,-0.122846367044,9.92748430924
163,1.02070153032,21.7514459739,0.13173275468,-0.0255107468832,-0.180619274721,0.0781046960988,0.963671702776,-0.387611595309,-0.734944327675,-0.302689550607,-0.354000023242,0.309993489536,-0.774896663557,-2.57208390692,0.380816941059,0.132214457368,0.118685858332,0.1173352508,-0.157416893173,-0.151116673471,0.145769629487,-0.00219708543707,-1.83564123389,3.1782355665,0.442633800792,0.40584107567,-0.491226024848,1.47535073891
